MaelNetS2_AnomalyTransformer_DCDetector_RL_MSL_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS2_AnomalyTransformer_DCDetector_RL_MSL_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS2_AnomalyTransformer_DCDetector_RL_MSL_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS2_AnomalyTransformer_DCDetector_RL_MSL_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

1,0.0,0.0,0.0,0.018764072974518424

2,0.0,0.0,0.0,0.018764072974518424

3,0.0,0.0,0.0,0.018764072974518424

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

MaelNetS1_AnomalyTransformer_DCDetector_RL_SMD_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue

Epoch RL,Precision RL,Recall RL,F1-score RL,Reward RL

1,0.0,0.0,0.0,0.12413049685616516

2,0.0,0.0,0.0,0.12413049685616516

3,0.0,0.0,0.0,0.12413049685616516

