1,263.3904778957367,4222,0.8426002,0.8073854,3.8046195



2,264.32297444343567,4222,0.6646276,0.7106884,3.516298



3,270.1581950187683,4222,0.5656304,0.6531912,3.3313994



4,271.25452637672424,4222,0.5357512,0.6156829,3.2147725



5,269.8468430042267,4222,0.4731515,0.6086671,3.1419649



6,269.3297424316406,4222,0.4792957,0.5744979,3.121337



7,269.434531211853,4222,0.5010674,0.5731384,3.0907508



8,269.2426781654358,4222,0.5086473,0.5674046,3.0405105



9,269.4624185562134,4222,0.4729347,0.556152,3.0195077



10,269.9493992328644,4222,0.5108352,0.5598381,3.0315066





MaelNetB1_MaelNetS1_SMD_Negative_Corr_RL_1_epoch10_MaelNetB1_SMD_ftM_dm38_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,163.81798934936523,222,0.2289625,0.4653266,2.1889378



2,167.30152344703674,222,0.1937643,0.4079961,2.1237275



3,171.49711632728577,222,0.1770195,0.3830178,2.0249431



4,170.95485186576843,222,0.1711857,0.3716215,2.0803745



5,171.7384066581726,222,0.1678509,0.3669375,1.9805604



6,171.12894415855408,222,0.1660768,0.367444,1.9479447



7,170.4242959022522,222,0.1652114,0.3645618,1.9877176



8,170.8625030517578,222,0.1648628,0.3628642,2.0009388



9,170.637619972229,222,0.1644056,0.3614567,1.9628283



10,170.40326714515686,222,0.1644157,0.360041,2.0094767





MaelNetB1_MaelNetS1_PSM_Negative_Corr_RL_1_epoch10_MaelNetB1_PSM_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,254.45659828186035,4137,0.075637,0.2985592,0.3078538



2,257.30329060554504,4137,0.045803,0.2555169,0.2863375



3,261.19971680641174,4137,0.0364154,0.2481636,0.2783468



4,267.4960720539093,4137,0.0328222,0.2430433,0.2736407



5,262.516560792923,4137,0.0308345,0.2353736,0.2638038



6,263.2185072898865,4137,0.0289609,0.228087,0.2501666



7,264.48471212387085,4137,0.0305287,0.2249142,0.2395056



8,265.57226824760437,4137,0.0301036,0.2230376,0.2312789



9,259.25646209716797,4137,0.0308817,0.2189923,0.2313888



10,259.1072607040405,4137,0.0303069,0.2181573,0.2297729





MaelNetB1_MaelNetS1_MSL_Negative_Corr_RL_1_epoch10_MaelNetB1_MSL_ftM_dm55_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,269.0110876560211,1820,0.5050607,0.8051729,2.7103946



2,270.81917691230774,1820,0.3447613,0.6774047,2.3962164



3,272.9497528076172,1820,0.2766155,0.6412769,2.2739302



4,274.55300664901733,1820,0.2477768,0.6288478,2.2330566



5,274.54413199424744,1820,0.231478,0.6211456,2.2036317



6,274.03430247306824,1820,0.2263635,0.6173653,2.1785665



7,274.9601573944092,1820,0.2186324,0.6085425,2.1391279



8,275.96640038490295,1820,0.2189099,0.6078884,2.1266072



9,278.1769630908966,1820,0.2129247,0.6071575,2.1212314



10,279.52140069007874,1820,0.2160282,0.6062217,2.120579





MaelNetB1_MaelNetS1_MSL_Negative_Corr_RL_2_epoch10_itr1500_MaelNetB1_MSL_ftM_dm55_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,665.4399573802948,1820,0.3662215,0.6194527,2.305328



2,584.8593270778656,1820,0.1633149,0.5588116,1.7121419



3,586.8114337921143,1820,0.1055114,0.5385786,1.6406214



4,584.1183228492737,1820,0.086587,0.5326834,1.6362916



5,577.8908829689026,1820,0.0783102,0.5249931,1.6192625



6,582.3186326026917,1820,0.0746459,0.5178852,1.6419012



7,582.9014401435852,1820,0.0710759,0.5113519,1.6755839



8,586.296302318573,1820,0.0730549,0.5025853,2.9752991



9,585.6454699039459,1820,0.0709261,0.4986622,3.5222157



10,590.1349081993103,1820,0.0707791,0.4900449,3.5891191





MaelNetB1_MaelNetS1_PSM_Negative_Corr_RL_2_epoch10_itr1500_MaelNetB1_PSM_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,537.9666595458984,4137,0.0507646,0.2423567,0.3216419



2,537.0722525119781,4137,0.0245457,0.2202131,0.2918733



3,534.2570333480835,4137,0.0190049,0.2065707,0.2539706



4,535.5954368114471,4137,0.0169743,0.1993567,0.2397304



5,535.443511724472,4137,0.016441,0.1939402,0.2301648



6,536.9335541725159,4137,0.0157818,0.1886183,0.2231864



7,537.9203813076019,4137,0.0153951,0.1842406,0.2167418



8,540.6256277561188,4137,0.0152745,0.1779258,0.2141085



9,540.9906871318817,4137,0.0154469,0.1720079,0.2064813



10,540.4959545135498,4137,0.0151693,0.1680796,0.2002112





MaelNetB1_MaelNetS1_SMAP_Negative_Corr_RL_1_epoch10_itr1500_MaelNetB1_SMAP_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,539.0292139053345,4222,0.6922418,0.620499,1.5055745



2,535.3566720485687,4222,0.3755954,0.4810844,1.2224318



3,532.662645816803,4222,0.259697,0.4452928,1.136846



4,535.1405882835388,4222,0.2302277,0.4261048,1.0905321



5,537.7232577800751,4222,0.2157641,0.4133054,1.0589113



6,538.032231092453,4222,0.1937085,0.4015917,1.0303741



7,538.3206915855408,4222,0.2011529,0.3861711,1.00025



8,540.5429036617279,4222,0.2070663,0.3777308,0.9814133



9,541.291862487793,4222,0.1891451,0.3730836,0.9695596



10,541.1142718791962,4222,0.1975311,0.3677728,0.9607817





NSTransformerB1_NSTransformerS1_SMAP_Negative_Corr_RL_1_epoch10_itr1500_NSTransformerB1_SMAP_ftM_dm512_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,1694.3475804328918,4222,0.1349779,0.240326,0.5955967



2,1684.0507349967957,4222,0.0453133,0.2183374,0.4969577



3,1683.814316034317,4222,0.0275365,0.2065738,0.4762697



4,1683.8387594223022,4222,0.0207807,0.2032877,0.4697179



5,1685.063583612442,4222,0.0193261,0.2010017,0.4486787



6,1686.3720922470093,4222,0.0180568,0.1973235,0.4546223



7,1688.8438913822174,4222,0.0176372,0.1977083,0.4394169



8,1688.4623718261719,4222,0.0173409,0.1955027,0.4389987



9,1691.0532248020172,4222,0.017057,0.1933808,0.4419532



10,1691.4016366004944,4222,0.0173444,0.1939155,0.4280194





